OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-3700,2022-025A,2025-07-28T12:55:29.571744,15.06396217,.0001199,53.0560,307.8773,94.1795,265.9331,0,U,51956,999,18726,.16547E-4,-.35E-6,0
STARLINK-3694,2022-025B,2025-07-29T00:20:43.804032,15.06394658,.0001178,53.0562,319.9873,87.5136,272.5988,0,U,51957,999,18824,-.21474E-4,-.601E-5,0
STARLINK-3692,2022-025C,2025-07-28T23:58:57.642528,15.06398604,.0001146,53.0562,305.8126,91.5694,268.5426,0,U,51958,999,18842,.98521E-5,-.135E-5,0
STARLINK-3704,2022-025D,2025-07-29T00:26:02.610528,15.06382654,.0001275,53.0560,319.9438,86.9742,273.1393,0,U,51959,999,18822,-.18339E-3,-.3011E-4,0
STARLINK-3691,2022-025E,2025-07-28T14:42:10.858752,15.06393439,.0001304,53.0578,321.7686,88.7727,271.3411,0,U,51960,999,18816,.1487E-4,-.6E-6,0
STARLINK-3697,2022-025G,2025-07-28T23:29:04.420896,15.06398447,.0001308,53.0571,310.7077,89.7116,270.4023,0,U,51962,999,18837,-.34022E-4,-.788E-5,0
STARLINK-3675,2022-025H,2025-07-28T14:09:47.572416,15.06400030,.0001154,53.0560,307.5901,88.2114,271.9007,0,U,51963,999,18727,.35888E-4,.253E-5,0
STARLINK-3690,2022-025J,2025-07-28T13:25:27.414048,15.06393908,.0000909,53.0557,313.1765,96.8375,263.2718,0,U,51964,999,18719,-.53225E-4,-.1074E-4,0
STARLINK-3696,2022-025K,2025-07-28T14:36:52.289856,15.06394452,.0001341,53.0573,321.7807,90.8166,269.2977,0,U,51965,999,18707,.27171E-5,-.241E-5,0
STARLINK-3699,2022-025L,2025-07-29T05:53:06.801504,15.06393249,.0001265,53.0564,313.9095,89.6500,270.4634,0,U,51966,999,18833,.85417E-4,.991E-5,0
STARLINK-3681,2022-025N,2025-07-28T14:34:26.512320,15.06392881,.0001064,53.0558,312.8712,94.0200,266.0910,0,U,51968,999,18830,-.34511E-5,-.333E-5,0
STARLINK-3680,2022-025P,2025-07-28T13:57:18.297792,15.06413206,.0001265,53.0557,313.2880,86.8608,273.2526,0,U,51969,999,18718,.94202E-4,.1122E-4,0
STARLINK-3677,2022-025Q,2025-07-28T13:52:25.698144,15.06392009,.0001125,53.0567,316.9823,82.9722,277.1395,0,U,51970,999,18714,-.85986E-5,-.409E-5,0
STARLINK-3669,2022-025R,2025-07-29T00:12:58.282560,15.06404834,.0000992,53.0560,311.0213,85.8301,274.2801,0,U,51971,999,18837,-.46129E-4,-.968E-5,0
STARLINK-3671,2022-025S,2025-07-28T13:36:29.785824,15.06398964,.0001071,53.0553,317.0100,98.5439,261.5671,0,U,51972,999,18714,-.54252E-4,-.1089E-4,0
STARLINK-3679,2022-025T,2025-07-28T13:47:04.326432,15.06418702,.0001249,53.0572,316.9216,93.0991,267.0141,0,U,51973,999,18823,.21498E-3,.2924E-4,0
STARLINK-3672,2022-025U,2025-07-28T13:31:10.873056,15.06426971,.0001035,53.0564,317.0278,87.7681,272.3427,0,U,51974,999,18822,-.40359E-3,-.6292E-4,0
STARLINK-3674,2022-025V,2025-07-28T13:08:04.947936,15.06406817,.0001124,53.0558,312.6946,99.3658,260.7458,0,U,51975,999,18720,.58193E-4,.586E-5,0
STARLINK-3663,2022-025W,2025-07-28T10:48:25.205472,15.55771061,.0000829,53.2103,283.3952,118.6634,241.4461,0,U,51976,999,18891,.80479E-3,.5642E-3,0
STARLINK-3660,2022-025X,2025-07-28T12:40:16.456800,15.08834052,.0001345,53.2181,305.4342,73.1293,286.9846,0,U,51977,999,18749,-.32917E-4,-.812E-5,0
STARLINK-3656,2022-025Z,2025-07-29T06:00:02.000160,15.27793528,.0001194,53.2208,321.3025,61.8485,332.4736,0,U,51979,999,18845,.39016E-1,.1165427E-1,0
STARLINK-3649,2022-025AA,2025-07-28T13:50:25.778400,15.08840291,.0001217,53.2195,325.2064,85.1242,274.9889,0,U,51980,999,18722,-.17292E-4,-.563E-5,0
STARLINK-3635,2022-025AB,2025-07-29T01:19:19.295616,15.08843749,.0001495,53.2199,323.0594,78.9105,281.2055,0,U,51981,999,18839,.31671E-5,-.238E-5,0
STARLINK-3655,2022-025AD,2025-07-29T01:14:01.338432,15.08842121,.0001195,53.2191,323.0818,82.5712,277.5416,0,U,51983,999,18841,.39558E-4,.342E-5,0
STARLINK-3664,2022-025AE,2025-07-28T15:00:43.176672,15.08833118,.0001255,53.2196,325.0720,88.9881,271.1255,0,U,51984,999,18833,.13992E-4,-.65E-6,0
STARLINK-3651,2022-025AF,2025-07-29T01:04:48.206496,15.08842200,.0001375,53.2198,323.1133,82.3343,277.7805,0,U,51985,999,18838,.20279E-4,.35E-6,0
STARLINK-3645,2022-025AG,2025-07-28T14:16:54.060096,15.08835489,.00013,53.2197,324.9688,87.5949,272.5192,0,U,51986,999,18723,.90832E-5,-.143E-5,0
STARLINK-3644,2022-025AH,2025-07-29T00:31:38.009280,15.08839601,.0001175,53.2203,323.2050,91.6093,268.5034,0,U,51987,999,18838,.44516E-4,.421E-5,0
STARLINK-3640,2022-025AJ,2025-07-28T14:32:49.314912,15.08833998,.0001177,53.2181,325.0716,89.1239,270.9888,0,U,51988,999,18723,-.34288E-5,-.342E-5,0
STARLINK-3642,2022-025AK,2025-07-28T14:54:01.431360,15.08837616,.0001272,53.2203,325.0054,89.8426,270.2712,0,U,51989,999,18723,-.40114E-4,-.926E-5,0
STARLINK-3657,2022-025AL,2025-07-28T14:08:58.727040,15.08837360,.0001115,53.2181,305.1454,87.6853,272.4267,0,U,51990,999,18750,-.19062E-4,-.591E-5,0
STARLINK-3652,2022-025AM,2025-07-28T14:43:25.594752,15.08830316,.0001173,53.2195,325.0381,87.6896,272.4230,0,U,51991,999,18723,.59644E-5,-.193E-5,0
STARLINK-3643,2022-025AN,2025-07-28T13:53:04.914240,15.08845285,.0001006,53.2184,305.1961,114.8969,245.2128,0,U,51992,999,18707,-.28098E-4,-.735E-5,0
STARLINK-3648,2022-025AP,2025-07-28T14:27:31.460544,15.08834630,.0001246,53.2182,325.0884,88.7148,271.3986,0,U,51993,999,18723,-.76842E-4,-.151E-4,0
STARLINK-3647,2022-025AQ,2025-07-28T13:47:46.877568,15.08835931,.0001118,53.2186,305.2126,97.5353,262.5767,0,U,51994,999,18861,-.13699E-4,-.506E-5,0
STARLINK-3636,2022-025AR,2025-07-28T23:35:59.482176,15.08838067,.0001147,53.2184,303.3780,85.3966,274.7157,0,U,51995,999,18865,.18221E-4,.2E-7,0
STARLINK-3538,2022-025AS,2025-07-28T13:42:29.026656,15.08835297,.0001208,53.2185,305.2310,96.6448,263.4681,0,U,51996,999,18708,-.81631E-6,-.301E-5,0
STARLINK-3589,2022-025AT,2025-07-28T23:30:41.381568,15.08839329,.0001208,53.2182,303.3934,87.1103,273.0027,0,U,51997,999,18865,.32707E-4,.233E-5,0
STARLINK-3618,2022-025AU,2025-07-28T13:00:05.077152,15.08840044,.0001166,53.2178,305.3629,80.0828,280.0295,0,U,51998,999,18859,-.44278E-4,-.992E-5,0
STARLINK-3667,2022-025AV,2025-07-28T23:09:29.846592,15.08837363,.0001333,53.2196,303.4529,98.3602,261.7541,0,U,51999,999,18865,.35887E-5,-.231E-5,0
STARLINK-3653,2022-025AW,2025-07-28T23:46:34.332960,15.08841394,.0001186,53.2181,303.2589,91.6463,268.4665,0,U,52000,999,18868,.15488E-4,-.41E-6,0
STARLINK-3659,2022-025AX,2025-07-28T12:56:09.668256,15.08860329,.0001076,53.2186,305.3850,81.8871,278.2243,0,U,52001,999,18708,-.28827E-3,-.4875E-4,0
STARLINK-3668,2022-025AY,2025-07-28T12:54:47.342880,15.08841386,.0001141,53.2180,305.4175,89.6357,270.4766,0,U,52002,999,18708,.76746E-5,-.166E-5,0
STARLINK-3537,2022-029A,2025-07-29T08:18:37.104192,16.09345075,.0000464,53.2002,209.9036,322.4024,115.6067,0,U,52088,999,18920,.58639E-3,.541086E-2,.15994E-3
STARLINK-3722,2022-029B,2025-07-28T17:36:57.968928,15.08840573,.000129,53.2196,14.4972,91.6585,268.4555,0,U,52089,999,18684,.15797E-4,-.36E-6,0
STARLINK-3712,2022-029C,2025-07-28T04:37:59.305728,15.08836888,.0001164,53.2181,16.9237,85.4106,274.7019,0,U,52090,999,18676,-.65627E-5,-.392E-5,0
STARLINK-3716,2022-029E,2025-07-28T15:50:58.762176,15.08842548,.0001082,53.2186,14.8267,87.6411,272.4705,0,U,52092,999,18683,-.19513E-3,-.3392E-4,0
STARLINK-3673,2022-029F,2025-07-28T17:11:51.121824,15.08838178,.0001214,53.2186,14.5842,87.5058,272.6073,0,U,52093,999,18684,-.15934E-5,-.313E-5,0
STARLINK-3714,2022-029G,2025-07-28T17:15:46.553184,15.08840014,.0001237,53.2187,14.5624,81.1366,278.9766,0,U,52094,999,18684,-.37046E-4,-.877E-5,0
STARLINK-3701,2022-029H,2025-07-28T18:35:16.747296,15.08866403,.00013,53.2186,14.3152,87.3735,272.7406,0,U,52095,999,18685,.7914E-3,.12339E-3,0
STARLINK-3717,2022-029J,2025-07-28T18:04:47.533152,15.08843554,.000115,53.2185,4.4104,79.5330,280.5792,0,U,52096,999,18697,.20454E-3,.2969E-4,0
STARLINK-3665,2022-029L,2025-07-29T04:12:51.973920,15.08845213,.0001276,53.2185,12.5133,86.6761,273.4377,0,U,52098,999,18691,.48738E-4,.488E-5,0
STARLINK-3702,2022-029N,2025-07-29T04:02:16.767168,15.08838161,.000135,53.2193,12.5480,87.8844,272.2303,0,U,52100,999,18691,-.11538E-4,-.472E-5,0
STARLINK-3703,2022-029P,2025-07-28T18:45:53.833248,15.08836769,.0001439,53.2187,14.4732,87.0958,273.0198,0,U,52101,999,18684,.64594E-5,-.185E-5,0
STARLINK-3709,2022-029Q,2025-07-28T13:46:30.630432,15.08832242,.0001258,53.2195,5.2154,89.0659,271.0478,0,U,52102,999,18695,-.11353E-4,-.468E-5,0
STARLINK-3705,2022-029R,2025-07-28T17:54:11.387232,15.08837574,.0001223,53.2185,4.4429,89.2309,270.8823,0,U,52103,999,18697,.29862E-4,.187E-5,0
STARLINK-3706,2022-029T,2025-07-29T03:17:17.230272,15.08838187,.0001416,53.2205,2.6893,90.3938,269.7217,0,U,52105,999,18703,.15045E-4,-.48E-6,0
STARLINK-3670,2022-029U,2025-07-29T03:46:22.983744,15.08836720,.0001377,53.2203,12.5994,96.1626,263.9523,0,U,52106,999,18690,-.1778E-4,-.571E-5,0
STARLINK-3658,2022-029V,2025-07-28T17:38:17.922624,15.08833458,.0001148,53.2180,4.4936,79.2787,280.8334,0,U,52107,999,18697,-.10335E-4,-.452E-5,0
STARLINK-3698,2022-029W,2025-07-28T17:48:53.590752,15.08836272,.0001263,53.2182,4.4602,91.4305,268.6832,0,U,52108,999,18697,-.30305E-6,-.293E-5,0
STARLINK-3687,2022-029Y,2025-07-28T17:43:36.100128,15.08832144,.000136,53.2204,4.4816,100.1359,259.9787,0,U,52110,999,18697,-.97661E-5,-.443E-5,0
STARLINK-3708,2022-029Z,2025-07-28T17:22:24.013056,15.08834228,.0001248,53.2179,4.5422,85.2384,274.8750,0,U,52111,999,18697,-.33113E-4,-.815E-5,0
STARLINK-3734,2022-029AA,2025-07-28T14:22:13.613952,15.08834672,.0001433,53.2192,5.1081,108.5260,251.5888,0,U,52112,999,18695,-.11385E-4,-.469E-5,0
STARLINK-3736,2022-029AB,2025-07-29T02:44:06.707328,15.08839056,.0001426,53.2200,2.7922,92.6426,267.4729,0,U,52113,999,18703,-.13547E-4,-.504E-5,0
STARLINK-3737,2022-029AC,2025-07-28T15:52:18.817824,15.08837256,.0001104,53.2189,4.8252,86.9809,273.1309,0,U,52114,999,18697,-.40212E-4,-.928E-5,0
STARLINK-3685,2022-029AD,2025-07-28T17:01:12.155808,15.08834536,.0001387,53.2205,4.6090,93.2470,266.8681,0,U,52115,999,18697,-.38543E-4,-.901E-5,0
STARLINK-3735,2022-029AE,2025-07-28T17:17:05.544384,15.08845443,.0001203,53.2201,4.5602,97.1384,262.9745,0,U,52116,999,18697,-.70846E-4,-.1415E-4,0
STARLINK-3738,2022-029AF,2025-07-28T13:39:49.833792,15.08840346,.0001247,53.2193,5.2348,87.4851,272.6283,0,U,52117,999,18696,-.27084E-4,-.719E-5,0
STARLINK-3743,2022-029AG,2025-07-28T17:06:30.174336,15.08836108,.0001148,53.2194,4.5933,89.7299,270.3825,0,U,52118,999,18697,-.50923E-4,-.1098E-4,0
STARLINK-3558,2022-029AH,2025-07-28T15:04:37.305120,15.08837907,.0001298,53.2197,4.9713,84.6486,275.4655,0,U,52119,999,18696,-.14558E-4,-.52E-5,0
STARLINK-3534,2022-029AJ,2025-07-28T13:45:07.899840,15.08837732,.000122,53.2191,5.2201,77.7215,282.3914,0,U,52120,999,18696,-.27177E-4,-.72E-5,0
STARLINK-3678,2022-029AK,2025-07-28T14:39:27.014976,15.08837184,.0001153,53.2186,355.0494,87.2000,272.9124,0,U,52121,999,18709,-.53857E-4,-.1145E-4,0
STARLINK-3726,2022-029AL,2025-07-29T03:52:59.767968,15.08843452,.0001227,53.2174,2.5753,83.0695,277.0437,0,U,52122,999,18704,.21267E-4,.51E-6,0
STARLINK-3725,2022-029AM,2025-07-29T02:46:46.772832,15.08841093,.0001231,53.2184,352.6103,90.6324,269.4809,0,U,52123,999,18718,.54369E-5,-.201E-5,0
STARLINK-3727,2022-029AP,2025-07-29T03:06:37.620576,15.08843769,.0001209,53.2186,352.7218,82.1288,277.9841,0,U,52125,999,18718,.12399E-4,-.9E-6,0
STARLINK-3732,2022-029AQ,2025-07-28T16:09:30.702528,15.08853243,.0001244,53.2192,354.7680,87.7185,272.3949,0,U,52126,999,18710,.13957E-3,.1935E-4,0
STARLINK-3715,2022-029AR,2025-07-28T14:18:15.269184,15.08831395,.0000931,53.2175,355.1165,91.9789,268.1310,0,U,52127,999,18709,-.27628E-4,-.727E-5,0
STARLINK-3661,2022-029AT,2025-07-28T17:18:25.551648,15.08838290,.0001226,53.2193,354.5550,88.0201,272.0931,0,U,52129,999,18712,.16926E-4,-.18E-6,0
STARLINK-3711,2022-029AV,2025-07-28T17:13:07.646304,15.08836315,.0001187,53.2187,354.5716,95.4437,264.6691,0,U,52131,999,18712,.24855E-4,.108E-5,0
STARLINK-3718,2022-029AW,2025-07-28T14:12:56.565504,15.08850630,.000153,53.2200,355.1340,84.1056,276.0110,0,U,52132,999,18710,-.34318E-3,-.5747E-4,0
STARLINK-3707,2022-029AX,2025-07-28T13:51:45.509184,15.08833683,.000132,53.2193,355.2027,85.8020,274.3123,0,U,52133,999,18710,-.35557E-4,-.854E-5,0
STARLINK-3721,2022-029AY,2025-07-29T02:40:07.031136,15.08850016,.0001474,53.2200,352.8048,81.3712,278.7448,0,U,52134,999,18718,.93151E-4,.1195E-4,0
STARLINK-3729,2022-029AZ,2025-07-29T02:20:19.463136,15.08835615,.0001362,53.2206,352.8777,90.8162,269.2986,0,U,52135,999,18718,.81785E-5,-.158E-5,0
STARLINK-3720,2022-029BA,2025-07-29T02:29:32.572608,15.08838016,.0001254,53.2191,352.8383,91.1218,268.9918,0,U,52136,999,18718,.66607E-5,-.182E-5,0
STARLINK-3733,2022-029BB,2025-07-28T16:41:19.109184,15.08842848,.0001232,53.2195,354.6710,84.6711,275.4421,0,U,52137,999,18712,.58931E-4,.65E-5,0
STARLINK-3723,2022-029BC,2025-07-28T13:41:09.715776,15.08831629,.0001247,53.2191,355.2340,88.6620,271.4515,0,U,52138,999,18710,-.19935E-4,-.605E-5,0
STARLINK-3730,2022-029BD,2025-07-29T03:31:48.065376,15.08843465,.0001217,53.2185,2.6405,88.4514,271.6618,0,U,52139,999,18704,.22841E-4,.76E-6,0
STARLINK-3682,2022-029BE,2025-07-28T15:00:38.930112,15.08835856,.0001284,53.2196,354.9873,86.3983,273.7156,0,U,52140,999,18711,-.10213E-3,-.1913E-4,0
STARLINK-3761,2022-041B,2025-07-28T05:23:01.343040,15.08836916,.0001344,53.2190,36.7354,86.1244,273.9902,0,U,52262,999,18047,.22474E-4,.7E-6,0
STARLINK-3786,2022-041C,2025-07-28T19:46:48.108288,15.08837415,.000143,53.2195,34.0918,93.7635,266.3520,0,U,52263,999,18177,.41601E-4,.374E-5,0
STARLINK-3795,2022-041D,2025-07-28T05:17:43.996704,15.08836638,.0001458,53.2198,36.8021,92.2822,267.8337,0,U,52264,999,18047,.25515E-4,.118E-5,0
STARLINK-3740,2022-041E,2025-07-29T05:03:13.047552,15.08833917,.000119,53.2173,32.3570,88.0521,272.0608,0,U,52265,999,18185,.58465E-4,.643E-5,0
STARLINK-3739,2022-041F,2025-07-28T19:25:36.474816,15.08835906,.0001351,53.2189,34.1587,90.5580,269.5567,0,U,52266,999,18179,-.43768E-4,-.984E-5,0
STARLINK-3748,2022-041G,2025-07-28T19:20:18.258432,15.08836394,.0001366,53.2188,34.1813,88.6369,271.4780,0,U,52267,999,18178,.38054E-4,.318E-5,0
STARLINK-3746,2022-041H,2025-07-28T18:53:47.681952,15.08836472,.00013,53.2189,34.1811,89.9644,270.1498,0,U,52268,999,18178,-.77321E-5,-.411E-5,0
STARLINK-3791,2022-041J,2025-07-28T19:15:00.204480,15.08837827,.0001319,53.2181,34.1905,90.4792,269.6352,0,U,52269,999,18178,-.46012E-4,-.102E-4,0
STARLINK-3804,2022-041K,2025-07-28T19:04:24.559680,15.08837883,.0001423,53.2184,34.2531,91.7448,268.3707,0,U,52270,999,18177,.16915E-4,-.19E-6,0
STARLINK-3788,2022-041L,2025-07-29T04:42:01.239552,15.08835702,.0001306,53.2189,32.4237,90.0145,270.0996,0,U,52271,999,18184,-.32935E-4,-.812E-5,0
STARLINK-3781,2022-041M,2025-07-28T19:00:29.509344,15.08831543,.0001319,53.2180,34.2753,77.6415,282.4725,0,U,52272,999,18179,.1504E-3,.2106E-4,0
STARLINK-3782,2022-041N,2025-07-28T15:08:42.650880,15.08839312,.0001296,53.2194,25.3451,86.6918,273.4222,0,U,52273,999,18067,.28341E-4,.163E-5,0
STARLINK-3790,2022-041P,2025-07-27T18:57:43.305120,15.08830572,.0001255,53.2187,38.7353,85.4389,274.6746,0,U,52274,999,18041,.13958E-3,.1934E-4,0
STARLINK-3784,2022-041Q,2025-07-28T18:59:06.342432,15.08842118,.0001053,53.2179,34.2422,86.1180,273.9933,0,U,52275,999,18177,-.93867E-5,-.437E-5,0
STARLINK-3778,2022-041R,2025-07-27T22:03:11.657952,15.08842854,.0001297,53.2187,38.1576,93.9509,266.1631,0,U,52276,999,18043,.75517E-4,.914E-5,0
STARLINK-3780,2022-041T,2025-07-28T05:54:49.749696,15.08839544,.0001305,53.2187,36.6862,82.7212,277.3929,0,U,52278,999,18048,.57635E-4,.629E-5,0
STARLINK-3764,2022-041V,2025-07-28T05:38:55.712256,15.08838122,.0001277,53.2188,36.7341,91.7706,268.3432,0,U,52280,999,18048,.38596E-4,.326E-5,0
STARLINK-3779,2022-041W,2025-07-28T18:44:35.229984,15.08835845,.0001413,53.2187,34.2881,88.7079,271.4075,0,U,52281,999,18178,.20658E-4,.41E-6,0
STARLINK-3783,2022-041X,2025-07-28T18:12:44.429184,15.08837210,.0001267,53.2187,24.3857,89.7921,270.3216,0,U,52282,999,18191,-.17743E-4,-.57E-5,0
STARLINK-3789,2022-041Y,2025-07-28T05:49:31.711296,15.08835763,.0001453,53.2188,36.7007,88.9029,271.2129,0,U,52283,999,18048,.92995E-5,-.14E-5,0
STARLINK-3561,2022-041Z,2025-07-28T05:19:03.187488,15.08840023,.0001244,53.2197,26.7971,85.3193,274.7941,0,U,52284,999,18061,.15298E-4,-.44E-6,0
STARLINK-3775,2022-041AA,2025-07-28T22:06:33.281856,15.83458190,.0001352,53.2209,25.1883,155.9479,296.3640,0,U,52285,999,18193,.58816E-2,.1482507E-1,0
STARLINK-3802,2022-041AB,2025-07-29T04:59:14.231904,15.08843576,.0001329,53.2187,22.3686,85.9680,274.1464,0,U,52286,999,18198,.15402E-4,-.43E-6,0
STARLINK-3822,2022-041AC,2025-07-29T05:24:24.949728,15.08837982,.0001308,53.2187,32.2897,86.6609,273.4532,0,U,52287,999,18186,.12886E-4,-.83E-6,0
STARLINK-3776,2022-041AD,2025-07-29T04:53:56.321376,15.08844644,.0001216,53.2182,22.3839,89.9307,270.1825,0,U,52288,999,18198,-.72631E-4,-.1444E-4,0
STARLINK-3751,2022-041AE,2025-07-28T18:07:26.236128,15.08841116,.0001288,53.2193,24.4023,91.8374,268.2765,0,U,52289,999,18191,.12331E-4,-.92E-6,0
STARLINK-3772,2022-041AF,2025-07-29T04:39:25.754112,15.08825621,.0001249,53.2178,22.4308,94.2721,265.8414,0,U,52290,999,18197,.16918E-3,.2405E-4,0
STARLINK-3773,2022-041AG,2025-07-29T06:00:02.000160,15.85879052,.0009118,53.1871,292.1824,305.9296,103.5363,0,U,52291,999,18325,.90875E-3,.233254E-2,0
STARLINK-3753,2022-041AH,2025-07-28T04:41:57.559776,15.08835174,.000137,53.2179,26.9127,83.7371,276.3777,0,U,52292,999,18061,.24203E-4,.97E-6,0
STARLINK-3771,2022-041AJ,2025-07-29T04:50:01.685760,15.08836634,.0001262,53.2182,22.4079,89.2388,270.8748,0,U,52293,999,18199,-.63739E-5,-.389E-5,0
STARLINK-3777,2022-041AK,2025-07-28T04:36:39.663072,15.08838877,.0001272,53.2191,26.9309,86.3668,273.7469,0,U,52294,999,18061,-.10053E-5,-.304E-5,0
STARLINK-3765,2022-041AL,2025-07-28T19:11:02.222592,15.08833631,.0001402,53.2192,24.2033,93.6796,266.4357,0,U,52295,999,18192,-.24455E-5,-.327E-5,0
STARLINK-3766,2022-041AM,2025-07-28T18:39:14.382720,15.08843991,.000129,53.2179,24.3032,87.3569,272.7571,0,U,52296,999,18192,.13774E-4,-.69E-6,0
STARLINK-3758,2022-041AN,2025-07-29T04:38:02.851584,15.08838089,.000134,53.2193,22.4361,88.8831,271.2315,0,U,52297,999,18198,-.64682E-5,-.391E-5,0
STARLINK-3760,2022-041AP,2025-07-29T04:48:34.403616,15.08839421,.0001332,53.2183,22.0170,87.6578,272.4567,0,U,52298,999,18198,.30809E-4,.202E-5,0
STARLINK-3769,2022-041AR,2025-07-28T18:23:20.419584,15.08833907,.0001339,53.2189,24.3515,89.5371,270.5775,0,U,52300,999,18192,.25872E-4,.124E-5,0
STARLINK-3768,2022-041AS,2025-07-28T10:52:54.434784,15.08833445,.0001586,53.2200,25.7573,86.9537,273.1636,0,U,52301,999,18065,.14688E-4,-.54E-6,0
STARLINK-3564,2022-041AT,2025-07-28T14:57:59.921280,15.08832088,.0001076,53.2184,14.9918,82.4993,277.6121,0,U,52302,999,18081,-.79653E-5,-.414E-5,0
STARLINK-3742,2022-041AU,2025-07-28T15:17:51.930240,15.08836331,.00014,53.2193,24.9306,94.4687,265.6465,0,U,52303,999,18190,-.19491E-4,-.598E-5,0
STARLINK-3744,2022-041AV,2025-07-28T18:03:27.586368,15.08841170,.0001239,53.2183,14.4147,85.7988,274.3146,0,U,52304,999,18205,.11469E-4,-.105E-5,0
STARLINK-3724,2022-041AW,2025-07-28T18:33:57.206592,15.08838015,.0001337,53.2185,24.4251,93.0755,267.0390,0,U,52305,999,18192,-.36811E-4,-.874E-5,0
STARLINK-3747,2022-041AX,2025-07-28T17:58:09.749280,15.08837465,.0001379,53.2185,14.4312,89.4751,270.6399,0,U,52306,999,18205,.70867E-5,-.175E-5,0
STARLINK-3755,2022-041AY,2025-07-28T15:07:16.116960,15.08832494,.0001196,53.2182,24.9639,84.5771,275.5357,0,U,52307,999,18068,.40319E-5,-.224E-5,0
STARLINK-3756,2022-041BA,2025-07-29T03:25:10.819776,15.08837093,.0001329,53.2197,12.6641,90.9999,269.1145,0,U,52309,999,18211,-.18157E-4,-.577E-5,0
STARLINK-3688,2022-041BB,2025-07-28T14:36:48.073536,15.08840770,.0001427,53.2195,15.1261,88.8309,271.2847,0,U,52310,999,18203,.84512E-5,-.153E-5,0
STARLINK-3750,2022-041BC,2025-07-28T17:42:16.210368,15.08842132,.0001241,53.2192,14.4820,91.5371,268.5763,0,U,52311,999,18205,.10787E-3,.1429E-4,0
STARLINK-3752,2022-041BD,2025-07-28T18:19:21.730080,15.08832809,.0001306,53.2184,14.3169,93.1464,266.9677,0,U,52312,999,18206,-.31288E-4,-.786E-5,0
STARLINK-3749,2022-041BE,2025-07-29T03:56:58.696800,15.08839364,.0001276,53.2192,12.5640,85.8087,274.3051,0,U,52313,999,18212,.70655E-5,-.175E-5,0
STARLINK-3889,2022-045A,2025-07-28T11:47:13.303680,15.08835573,.0001503,53.2169,135.5880,87.5216,272.5949,0,U,52331,999,18179,.12835E-4,-.84E-6,0
STARLINK-3831,2022-045B,2025-07-29T03:58:21.484416,15.08849210,.0001407,53.2169,132.5685,90.9708,269.1445,0,U,52332,999,18189,-.12939E-4,-.494E-5,0
STARLINK-3847,2022-045C,2025-07-29T03:51:40.648032,15.08842987,.0001539,53.2179,132.5807,94.8480,265.2688,0,U,52333,999,18188,.13494E-4,-.73E-6,0
STARLINK-3880,2022-045D,2025-07-29T05:11:09.603168,15.08842274,.0001413,53.2168,132.3332,84.8442,275.2711,0,U,52334,999,18189,.33946E-4,.252E-5,0
STARLINK-3814,2022-045E,2025-07-29T01:55:05.172672,15.08842270,.0001498,53.2169,132.9450,90.6738,269.4426,0,U,52335,999,18188,.45064E-4,.429E-5,0
STARLINK-3823,2022-045F,2025-07-29T04:28:43.715712,15.08845624,.0001504,53.2175,132.2636,89.2256,270.8908,0,U,52336,999,18190,.58531E-4,.644E-5,0
STARLINK-3797,2022-045G,2025-07-29T02:10:59.651616,15.08830266,.0001486,53.2179,132.8972,90.5634,269.5529,0,U,52337,999,18188,-.92367E-4,-.1757E-4,0
STARLINK-3792,2022-045J,2025-07-29T03:56:54.710304,15.08851349,.0001429,53.2167,132.2051,87.0640,273.0516,0,U,52339,999,18190,.29875E-4,.188E-5,0
STARLINK-3818,2022-045K,2025-07-28T04:02:13.202304,15.08843435,.0001206,53.2166,127.0369,108.0326,252.0798,0,U,52340,999,18187,-.10815E-3,-.2009E-4,0
STARLINK-3843,2022-045L,2025-07-29T01:33:53.361216,15.08828362,.0001488,53.2180,132.9639,95.0509,265.0653,0,U,52341,999,18188,.17034E-3,.2423E-4,0
STARLINK-3850,2022-045M,2025-07-29T03:58:19.054848,15.08844614,.0001485,53.2161,122.6770,88.1314,271.9848,0,U,52342,999,18203,.29996E-4,.189E-5,0
STARLINK-3849,2022-045N,2025-07-29T04:02:16.908000,15.08841385,.0001611,53.2175,132.5484,80.2859,279.8315,0,U,52343,999,18190,-.79905E-4,-.156E-4,0
STARLINK-3851,2022-045P,2025-07-28T02:16:14.731680,15.08838896,.0001428,53.2177,127.4353,91.2395,268.8761,0,U,52344,999,18187,.73741E-4,.886E-5,0
STARLINK-3852,2022-045Q,2025-07-29T04:20:54.175776,15.08837545,.0001376,53.2173,122.6540,86.9410,273.1740,0,U,52345,999,18202,.14703E-4,-.54E-6,0
STARLINK-3812,2022-045R,2025-07-29T01:57:47.772288,15.08843692,.000148,53.2168,122.9446,85.1085,275.0076,0,U,52346,999,18202,.35712E-4,.28E-5,0
STARLINK-3826,2022-045S,2025-07-29T03:49:04.327968,15.08847093,.0001395,53.2178,122.6002,89.3165,270.7987,0,U,52347,999,18203,.27967E-4,.157E-5,0
